	byte	objetc_number	loadtime
338	0.878110182716	0.964285714286	0.986126935192
339	0.983759853098	0.96805866269	0.990324811961
340	0.597844153328	0.812059082892	0.972840477652
341	1.0	1.0	1.0
342	0.621269368039	0.707224334601	0.816905621675
343	0.565659500046	0.658116883117	0.728762446348
344	0.947531491127	0.936936936937	0.98988365214
345	0.983274573811	0.980327868852	0.9749914102
346	0.965698196097	0.9765625	0.966254027472
347	0.00502126753598	0.0151228733459	0.13097199341
348	0.866519243739	0.769230769231	0.812056142705
349	0.0	0.0	0.0
350	0.580637079463	0.693181818182	0.977844931823
351	0.991968422684	0.981029810298	0.982463598682
352	0.584390871578	0.668571428571	0.917320595136
353	0.960659340516	0.957888712476	0.996972096407
354	0.764279856405	0.763265306122	0.706493822787
355	0.928344163228	0.966507177033	0.886201452479
356	0.973969557884	0.962180001784	0.985812094006
357	0.885912640417	0.96186440678	0.978561504756
358	0.327185114139	0.445255474453	0.484421478829
359	0.558152160863	0.647092490842	0.942540991559
360	0.97500000823	0.977561282212	0.99514062364
361	0.731210335495	0.912052117264	0.980416634158
362	0.841681449382	0.955357142857	0.977929373997
363	0.806973005578	0.873737241586	0.9481969768
364	0.325862627697	0.402597402597	0.741853788225
365	0.737853991515	0.907407407407	0.981280024127
366	0.97614094126	0.942307692308	0.953796416865
367	0.987829358602	0.981157162524	0.979740212109
368	0.979924364185	0.982206405694	0.967533051533
369	0.820288909436	0.706614509246	0.876862743369
370	0.823535600077	0.931567099567	0.983250679036
371	0.830960541896	0.933333333333	0.955588552916
372	0.951765131917	0.945252557545	0.996531252938
373	0.630982792693	0.650612914807	0.89246639811
374	0.854173815789	0.94308677818	0.877218974928
375	0.777424177607	0.933333333333	0.985311432945
376	0.53480049186	0.669565217391	0.967323986474
377	0.9823878004	0.978647686833	0.985167771614
378	0.336801582568	0.225225225225	0.758746753039
379	0.58764992156	0.845108695652	0.895841116305
380	0.985167343863	0.983568075117	0.982802018624
381	0.853458179518	0.925930519908	0.983993435642
382	0.944659560896	0.956097560976	0.987419524373
383	0.506642048379	0.70812387275	0.888911071213
384	0.85944421161	0.96015936255	0.986161777563
385	0.841617839681	0.953883126739	0.983440226605
386	0.273148728583	0.316563146998	0.744503989506
387	0.981382184219	0.978260869565	0.956865158742
388	0.673551369931	0.771317829457	0.965747126437
389	0.860036061314	0.785714285714	0.942199076459
390	0.523992898772	0.639455782313	0.969563153579
391	0.872383737008	0.921875	0.989343390545
392	0.633798868915	0.728476821192	0.975329024219
393	0.929411835501	0.969529085873	0.992991556092
394	0.814471577973	0.930395726473	0.98575759971
