	301	302	303	307
0.0512820512821	0.948717948718	0.0	0.0	
0.020202020202	0.953307392996	0.0180995475113	0.0151515151515	
0.5	0.5	0.0	0.0	
0.00604582773957	0.975816689042	0.00983671288877	0.00914470636991	
0.0	1.0	0.0	0.0	
0.170289855072	0.829710144928	0.0	0.0	
0.0517395182872	0.943396226415	0.0	0.0	
0.0471698113208	0.93137254902	0.00892857142857	0.00961538461538	
0.0576923076923	0.941176470588	0.0	0.0	
0.0128205128205	0.910256410256	0.046511627907	0.025641025641	
0.0954545454545	0.904545454545	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0374102154828	0.898981324278	0.0	0.0610356536503	
0.214285714286	0.3125	0.0	0.454545454545	
1.0	0.0	0.0	0.0	
0.0120551924473	0.981771968046	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0491803278689	0.95	0.0	0.0	
0.117647058824	0.882352941176	0.0	0.0	
1.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.027045300879	0.956594071385	0.0	0.0173926194797	
0.051724137931	0.946428571429	0.0	0.0	
0.0169540229885	0.976731601732	0.0	0.0	
1.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0399686520376	0.93693438914	0.0	0.0	
0.0104166666667	0.959183673469	0.0204081632653	0.0	
0.0576923076923	0.942307692308	0.0	0.0	
1.0	0.0	0.0	0.0	
1.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	
1.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0555555555556	0.943396226415	0.0	0.0	
0.102631578947	0.894736842105	0.0	0.0	
0.0563492063492	0.915476190476	0.0	0.0281746031746	
0.02	0.962962962963	0.0	0.0	
0.0434782608696	0.95652173913	0.0	0.0	
0.0137089201878	0.923802612482	0.0	0.0598290598291	
0.0	1.0	0.0	0.0	
0.142857142857	0.857142857143	0.0	0.0	
0.0910973084886	0.905505952381	0.0	0.0	
0.0583972719523	0.940737489025	0.0	0.0	
0.0184049079755	0.944785276074	0.0213903743316	0.0150753768844	
0.0	0.991452991453	0.0	0.0	
0.0	0.974715872813	0.00971990702698	0.0113432453217	
1.0	0.0	0.0	0.0	
0.0177514792899	0.94623655914	0.0236686390533	0.015037593985	
0.5	0.5	0.0	0.0	
0.0531015037594	0.943529099123	0.0	0.0	
0.0444444444444	0.955555555556	0.0	0.0	
1.0	0.0	0.0	0.0	
0.0175075661801	0.952554473117	0.0178181673876	0.0127960275019	
0.5	0.5	0.0	0.0	
0.0579831932773	0.913025210084	0.0	0.0289915966387	
0.0952380952381	0.902380952381	0.0	0.0	
0.00483164904764	0.953112124375	0.0219281409543	0.01832065339	
0.0192307692308	0.946859903382	0.0193236714976	0.0138888888889	
0.0	0.5	0.5	0.0	
0.5	0.0	0.0	0.0	
0.0204081632653	0.976744186047	0.0	0.0	
1.0	0.0	0.0	0.0	
0.00833333333333	0.974358974359	0.00956937799043	0.00833333333333	
0.051724137931	0.944444444444	0.0	0.0	
0.0209910227073	0.959350440581	0.0154501071684	0.00404858299595	
0.01	0.96992481203	0.0	0.01875	
0.0	0.958555172774	0.0312141142082	0.0101020408163	
0.0	1.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.666666666667	0.333333333333	0.0	0.0	
0.15	0.85	0.0	0.0	
0.0714285714286	0.925925925926	0.0	0.0	
0.428571428571	0.571428571429	0.0	0.0	
0.0210526315789	0.936842105263	0.0	0.037037037037	
0.0215823152996	0.946160714286	0.0132034446256	0.0119642857143	
0.0	1.0	0.0	0.0	
0.0142857142857	0.965753424658	0.0111111111111	0.0077519379845	
0.0176601302093	0.951568281938	0.0198039215686	0.0133646862722	
