	red_number_frac	red_time_frac	image_size	javascript_size	css_size	html_size	xml_size	audio_size	video_size	image_number	javascript_number	css_number	html_number	xml_number	audio_number	video_number	load_time	load_time_std	server_number	service_number	total_number	total_size	others_app_size	others_app_number	others_text_size	others_text_number
55	0.0404081632653	0.117745698949	2472280.0	635881.0	55638.0	52606.0	57633.0	0.0	0.0	69.0	16.0	2.0	1.0	1.0	0.0	0.0	3.739	0.507499014777	18.0	13.0	89.0	3274038.0	350130.5	9.0	948.0	2.0
56	0.158620689655	0.231494084389	1382505.0	533500.0	372167.0	98570.0	1523.0	0.0	0.0	55.0	40.0	2.0	19.0	1.0	0.0	0.0	7.739	2.20452532722	42.0	25.0	117.0	2388265.0	865395.0	10.0	78.0	3.0
57	0.0400025601639	0.11081607784	2127925.0	456991.0	38042.0	28188.0	0.0	0.0	0.0	85.0	20.0	3.0	10.0	0.0	0.0	0.0	2.006	1.16510243648	19.0	13.0	118.0	2651146.0	133293.5	6.0	0.0	0.0
58	0.245293638493	0.340992468037	352081.5	832543.5	34024.0	101627.0	1538.0	0.0	0.0	120.0	121.5	6.5	94.5	1.0	0.0	0.0	14.8785	2.6315	108.0	56.0	343.5	1321814.0	1082779.5	19.5	44.5	6.0
59	0.0683899460934	0.0701858185495	992202.0	354216.0	126648.0	360203.0	10247.0	0.0	0.0	121.5	19.0	6.0	13.5	6.0	0.0	0.0	4.459	0.313597273585	26.0	16.0	166.0	1843516.0	374224.0	6.0	173676.0	4.0
60	0.065702970297	0.104880332017	954967.0	565980.5	63986.0	60732.5	436.0	0.0	0.0	48.0	20.5	6.0	22.5	2.0	0.0	0.0	6.185	2.03734999448	24.0	8.5	99.0	1646102.0	452050.0	8.0	0.0	0.5
61	0.0810147299509	0.102962910289	179505.0	109608.0	43006.0	14971.0	0.0	0.0	0.0	22.0	15.0	2.0	1.0	0.0	0.0	0.0	5.428	0.523754579336	16.0	11.0	40.0	347090.0	442353.0	9.0	0.0	0.0
62	0.0144099634604	0.00871999033997	9979366.0	1130271.5	214038.0	202258.5	0.0	0.0	0.0	108.5	23.0	9.0	11.0	0.0	0.0	0.0	8.424	0.882837577077	25.0	7.0	151.5	11525934.0	374354.5	10.0	0.0	0.0
63	0.0444017346738	0.0694923541272	1519890.0	811306.5	119532.0	40693.0	0.0	0.0	0.0	64.5	21.0	12.0	9.0	0.0	0.0	0.0	7.6885	1.01327130344	24.5	5.0	106.5	2491421.5	372234.5	6.0	0.0	0.0
64	0.0188679245283	0.00917793239954	1285399.0	476372.0	65099.0	86751.0	0.0	0.0	0.0	18.0	19.0	5.0	2.0	0.0	0.0	0.0	4.36	0.898665955737	10.0	6.0	44.0	1913621.0	376012.5	6.0	0.0	0.0
65	0.0431066518023	0.015566548776	1518358.0	679721.5	42307.0	33360.5	0.0	0.0	0.0	83.0	20.0	4.0	4.0	0.0	0.0	0.0	2.5745	0.616460448346	14.0	11.0	111.0	2273747.0	2965.5	2.5	0.0	0.0
66	0.330990396853	0.22195391966	97315.5	256752.0	12818.0	32271.0	0.0	0.0	0.0	55.5	15.0	3.0	27.0	0.0	0.0	0.0	4.7305	0.994806231132	50.5	30.5	100.5	399156.5	186228.5	3.5	64464.0	3.5
67	0.0731707317073	0.0255954008761	978215.5	229694.0	25473.5	241036.0	0.0	0.0	0.0	91.5	28.0	9.0	18.0	0.0	0.0	0.0	6.214	0.76740097081	27.0	17.0	146.5	1474419.0	372387.5	9.0	58.0	1.0
68	0.0259382052211	0.0596096469317	747526.5	1510597.5	245390.0	104210.0	209376.0	0.0	0.0	127.5	78.0	16.0	25.5	100.0	0.0	0.0	12.4965	2.53202712453	31.0	8.0	347.0	2817100.0	888563.5	15.0	2.0	2.0
69	0.0338983050847	0.00761919421249	3062368.0	238682.0	250145.0	16930.0	42965.0	0.0	0.0	36.0	8.0	1.0	3.0	1.0	0.0	0.0	3.588	0.605893538166	12.0	6.0	49.0	3611090.0	7873.0	3.0	32989.0	6.0
70	0.0246641168971	0.00779339718976	1806141.0	236404.0	135147.0	29790.5	0.0	0.0	0.0	52.5	18.0	8.0	3.5	0.0	0.0	0.0	5.7335	0.920708830196	12.5	6.0	82.0	2207482.5	1287701.0	19.0	0.0	0.0
